CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|FECHA_ENTREGA|
32FZP0205P|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.5|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE SUSTICACAN COLONIA SOLIDARIDAD|212|PÚBLICO|ESTATAL||||0||0||||32ADG0012M|0|I2017|18|26|21|1|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|13/11/2017 0:00:00|
32FZP0206O|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.6|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE SUSTICACAN|212|PÚBLICO|ESTATAL||||0||0||||32ADG0012M|0|I2017|15|18|11|0|35|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|1|1|06/11/2017 0:00:00|
32FZP0207N|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.7|ZACATECAS|034|NOCHISTLÁN DE MEJÍA|0001|NOCHISTLÁN DE MEJÍA|CALLE BUGAMBILIAS PLANTA ALTA|2|PÚBLICO|ESTATAL||||0||0||||32ADG0023S|0|I2017|8|14|8|0|30|0|1|1|0|0|0|0|0|0|0|1|1|0|2|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|0|1|0|1|1|1|30/10/2017 0:00:00|
32FZP0208M|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.8|ZACATECAS|019|JALPA|0001|JALPA|PROLONGACIÓN ITURBIDE|0|PÚBLICO|ESTATAL||||0||0||||32ADG0013L|0|I2017|16|13|13|1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|1|1|1|1|23/10/2017 0:00:00|
32FZP0209L|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.9|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0001|TLALTENANGO DE SÁNCHEZ ROMÁN|PROLONGACIÓN ATOLINGA (BARRIO EL OBISPO)|0|PÚBLICO|ESTATAL||||0||0||||32ADG0014K|0|I2017|13|8|9|1|50|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|1|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FZP0210A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.10|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|ESTATAL||||0||0||||32ADG0015J|0|I2017|10|10|10|3|50|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|0|1|0|1|0|0|1|1|1|03/11/2017 0:00:00|
32FZP0211Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.11|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|ESTATAL||||0||0||||32ADG0015J|0|I2017|13|8|13|1|0|0|1|1|0|0|0|0|0|0|0|1|1|0|2|2|1|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|1|1|0|08/11/2017 0:00:00|
32FZP0212Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.12|ZACATECAS|024|LORETO|0001|LORETO|PROLONGACIÓN VALLE REAL|0|PÚBLICO|ESTATAL||||0||0||||32ADG0017H|0|I2017|20|13|11|2|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|1|1|1|1|1|1|0|1|1|1|26/10/2017 0:00:00|
32FZP0213Y|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.13|ZACATECAS|024|LORETO|0001|LORETO|PROLONGACIÓN VALLE REAL|0|PÚBLICO|ESTATAL||||0||0||||32ADG0017H|0|I2017|10|8|6|2|10|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0|1|1|1|1|1|0|1|0|1|1|1|27/10/2017 0:00:00|
32FZP0214X|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.14|ZACATECAS|038|PINOS|0001|PINOS|CALLE VILLA DE ARRIAGA SAN LUIS POTOSI|0|PÚBLICO|ESTATAL||||0||0||||32ADG0017H|0|I2017|7|43|7|0|40|0|1|1|0|0|0|0|0|0|0|1|1|0|2|2|1|0|0|0|0|0|1|0|0|1|1|1|1|0|0|0|0|1|1|1|25/10/2017 0:00:00|
32FZP0215W|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.15|ZACATECAS|038|PINOS|0001|PINOS|CALLE VILLA DE ARRIAGA SAN LUIS POTOSI|0|PÚBLICO|ESTATAL||||0||0||||32ADG0017H|0|I2017|11|0|11|1|30|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|0|1|1|1|07/11/2017 0:00:00|
32FZP0216V|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.16|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|AVENIDA ATLAS COLONIA DEPORTIVO|0|PÚBLICO|ESTATAL||||0||0||||32ADG0018G|0|I2017|15|16|13|1|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|09/11/2017 0:00:00|
32FZP0217U|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.17|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|AVENIDA ATLAS COLONIA DEPORTIVO|0|PÚBLICO|ESTATAL||||0||0||||32ADG0018G|0|I2017|11|10|5|1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|1|1|18/10/2017 0:00:00|
32FZP0218T|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.18|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|ESTATAL||||0||0|||32FJZ0102Z|32ADG0021U|0|I2017|19|9|18|1|35|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FZP0219S|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.19|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|ESTATAL||||0||0|||32FJZ0102Z|32ADG0021U|0|I2017|22|17|21|2|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|14/11/2017 0:00:00|
32FZP0220H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.20|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|ESTATAL||||0||0|||32FJZ0102Z|32ADG0021U|0|I2017|17|12|19|0|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|14/11/2017 0:00:00|
32FZP0221G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.21|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|ESTATAL||||0||0|||32FJZ0102Z|32ADG0021U|0|I2017|20|12|20|1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|0|1|1|1|24/10/2017 0:00:00|
32FZP0222F|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.22|ZACATECAS|042|SOMBRERETE|0001|SOMBRERETE|CALLE INDEPENDENCIA|102|PÚBLICO|ESTATAL||||0||0||||32ADG0022T|0|I2017|8|12|8|1|30|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|1|1|26/10/2017 0:00:00|
32FZP0223E|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.23|ZACATECAS|040|SAIN ALTO|0001|SAIN ALTO|CALLE 20 DE NOVIEMBRE|36|PÚBLICO|ESTATAL||||0||0||||32ADG0022T|0|I2017|11|13|7|1|15|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|06/11/2017 0:00:00|
32FZP0224D|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.24|ZACATECAS|042|SOMBRERETE|0001|SOMBRERETE|CALLE MIGUEL HIDALGO COLONIA LA BLANCA|0|PÚBLICO|ESTATAL||||0||0||||32ADG0022T|0|I2017|12|16|6|1|40|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|0|1|25/10/2017 0:00:00|
32FZP0225C|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.25|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|ESTATAL||||0||0||||32ADG0011N|0|I2017|13|13|9|3|15|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|1|0|0|25/10/2017 0:00:00|
32FZP0226B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.26|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|AVENIDA ATLAS COLONIA DEPORTIVO|0|PÚBLICO|ESTATAL||||0||0||||32ADG0018G|0|I2017|10|9|10|1|45|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|1|0|1|10/11/2017 0:00:00|
32FZP0227A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.27|ZACATECAS|019|JALPA|0001|JALPA|CALLE HEROES DE CANANEA COLONIA UNION OBRERA|0|PÚBLICO|ESTATAL||||0||0||||32ADG0013L|0|I2017|8|8|7|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FZT0001H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.1|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0010O|0|I2017|11|17|11|1|45|1|0|1|0|0|0|1|0|1|0|0|0|2|0|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|0|1|1|1|24/10/2017 0:00:00|
32FZT0002G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.2|ZACATECAS|025|LUIS MOYA|0001|LUIS MOYA|CALLE PRESIDENCIA MUNICIPAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||||7|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23/11/2017 0:00:00|
32FZT0003F|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.3|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE ATLAS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0008Z|0|I2017|6|15|6|4|10|0|1|1|1|0|1|0|1|1|0|0|0|1|2|3|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|06/11/2017 0:00:00|
32FZT0004E|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.4|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE SUSTICACAN|212|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0025Q|0|I2017|11|14|11|1|20|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|07/11/2017 0:00:00|
32FZT0005D|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.5|ZACATECAS|007|CONCEPCIÓN DEL ORO|0001|CONCEPCIÓN DEL ORO|CALLE PRESIDENCIA MUNICIPAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0006B|0|I2017|4|24|4|3|30|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|0|0|1|0|1|0|0|0|0|1|1|0|1|1|1|1|0|1|1|1|30/10/2017 0:00:00|
32FZT0006C|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.6|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0019F|0|I2017|10|8|10|1|20|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|0|0|1|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|07/11/2017 0:00:00|
32FZT0007B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.7|ZACATECAS|038|PINOS|0001|PINOS|CALLE ITURBIDE|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0007A|0|I2017|5|8|5|0|55|1|0|1|0|0|0|1|0|1|0|0|0|2|0|2|1|0|0|0|1|0|0|0|1|0|1|1|0|1|1|1|1|1|0|0|30/10/2017 0:00:00|
32FZT0008A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.8|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0005C|0|I2017|8|0|8|1|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|0|1|1|1|16/11/2017 0:00:00|
32FZT0009Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.9|ZACATECAS|019|JALPA|0001|JALPA|PROLONGACIÓN ITURBIDE|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0003E|0|I2017|4|14|4|1|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|1|1|25/10/2017 0:00:00|
32FZT0010P|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.10|ZACATECAS|024|LORETO|0001|LORETO|PROLONGACIÓN VALLE REAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0009Z|0|I2017|3|13|3|1|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|0|0|1|1|1|16/10/2017 0:00:00|
32FZT0011O|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.11|ZACATECAS|042|SOMBRERETE|0001|SOMBRERETE|CALLE PLAZUELA SAN FRANCISCO|232|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0020V|0|I2017|9|9|9|2|0|1|0|1|1|0|1|0|1|1|0|0|0|2|1|3|1|0|0|0|1|0|0|1|0|0|0|0|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FZT0012N|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA TECNICA NUM.12|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0001|TLALTENANGO DE SÁNCHEZ ROMÁN|PROLONGACIÓN ATOLINGA (BARRIO EL OBISPO)|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0004D|0|I2017|3|14|4|0|15|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0|0|1|0|0|0|0|1|1|1|0|1|1|1|26/10/2017 0:00:00|
